"AUDIOFILE"                ,"FOREIGNWORD"                                ,"LEVEL","NATIVEWORD"
"/st/snw/alternative.mp3"  ,"alternative"                                ,"B2"   ,"egy más, egy másik"
"/st/snw/diverse.mp3"      ,"diverse"                                    ,"B2"   ,"sokféle, különböző"
"/st/snw/opposite.mp3"     ,"opposite"                                   ,"B2"   ,"ellenkező"
"/st/snw/unique.mp3"       ,"unique"                                     ,"B2"   ,"egyedi"
"/st/snw/varied.mp3"       ,"varied"                                     ,"B2"   ,"változatos, különféle"
"/st/snw/unlike.mp3"       ,"unlike"                                     ,"B2"   ,"egész más, mint ...; szemben/ellentétben vkivel/vmivel"
"/st/snk/r796.mp3"         ,"by/in contrast"                             ,"B2"   ,"ellentétben"
"/st/snk/r1006.mp3"        ,"differ/vary widely"                         ,"B2"   ,"nagyon eltérőek"
"/st/snw/combine.mp3"      ,"combine"                                    ,"B2"   ,"egyesül, kever; egyesít, keveredik"
"/st/snw/compose.mp3"      ,"compose"                                    ,"B2"   ,"alkot, képez vmit"
"/st/snw/separate_verb.mp3","separate"                                   ,"B2"   ,"szétválik; szétválaszt; elválaszt"
"/st/snw/split.mp3"        ,"split"                                      ,"B2"   ,"szétválik; szétválaszt"
"/st/snw/combination.mp3"  ,"combination"                                ,"B2"   ,"kombináció, összeállítás"
"/st/snw/division.mp3"     ,"division"                                   ,"B2"   ,"elosztás, megosztás, szétosztás"
"/st/snw/element.mp3"      ,"element"                                    ,"B2"   ,"rész, elem, alapelem, alkotóelem"
"/st/snw/ingredient.mp3"   ,"ingredient"                                 ,"B2"   ,"alkotórész, kellék"
"/st/snw/separation.mp3"   ,"separation"                                 ,"B2"   ,"elválasztás, szétválasztás; elválás, szétválás"
"/st/snw/entire.mp3"       ,"entire"                                     ,"B2"   ,"egész, teljes"
"/st/snw/external.mp3"     ,"external"                                   ,"B2"   ,"külső, idegen"
"/st/snw/united.mp3"       ,"united"                                     ,"B2"   ,"egyesült; egyesített"
"/st/snw/otherwise.mp3"    ,"otherwise"                                  ,"B2"   ,"ettől eltekintve"
"/st/snw/separately.mp3"   ,"separately"                                 ,"B2"   ,"külön"
"/st/snk/r1774.mp3"        ,"leave out ↔ sb/sth"                         ,"B2"   ,"kihagy ; mellőz  vkit/vmit  vkit/vmit"
"/st/snk/r299.mp3"         ,"along with sb/sth"                          ,"B2"   ,"együtt  vkivel/vmivel   vmitől vmit"
"/st/snk/r302.mp3"         ,"among the best/worst/biggest, etc."         ,"B2"   ,"legjobbak/legrosszabbak/legnagyobbak/stb. között  vkivel/vmivel   vmitől vmit"
"/st/snk/r359.mp3"         ,"aside from sth"                             ,"B2"   ,"eltekintve , nem számítva  vkivel/vmivel   vmitől vmit"
"/st/snw/apply.mp3"        ,"apply"                                      ,"B2"   ,"vonatkozik vkire/vmire"
"/st/snw/concern.mp3"      ,"concern"                                    ,"B2"   ,"érint vkit"
"/st/snw/link.mp3"         ,"link"                                       ,"B2"   ,"összekapcsol, összeköt"
"/st/snw/connection.mp3"   ,"connection"                                 ,"B2"   ,"kapcsolat, összefüggés"
"/st/snw/link.mp3"         ,"link"                                       ,"B2"   ,"kapcsolat; összefüggés"
"/st/snw/relation.mp3"     ,"relation"                                   ,"B2"   ,"összefüggés"
"/st/snw/relationship.mp3" ,"relationship"                               ,"B2"   ,"összefüggés"
"/st/snw/direct.mp3"       ,"direct"                                     ,"B2"   ,"közvetlen"
"/st/snw/general.mp3"      ,"general"                                    ,"B2"   ,"átfogó, általános"
"/st/snw/joint.mp3"        ,"joint"                                      ,"B2"   ,"közös, együttes"
"/st/snw/related.mp3"      ,"related"                                    ,"B2"   ,"összefüggő vkivel/vmivel, összefüggésben levő"
"/st/snw/separate_adj.mp3" ,"separate"                                   ,"B2"   ,"külön, különböző"
"/st/snw/universal.mp3"    ,"universal"                                  ,"B2"   ,"egyetemes, univerzális"
"/st/snw/closely.mp3"      ,"closely"                                    ,"B2"   ,"szorosan, közelről"
"/st/snw/independently.mp3","independently"                              ,"B2"   ,"függetlenül, önállóan"
"/st/snw/according_to.mp3" ,"according to"                               ,"B2"   ,"megfelelően vminek"
"/st/snw/with.mp3"         ,"with"                                       ,"B2"   ,"-val, -vel"
"/st/snk/r460.mp3"         ,"be associated with sth"                     ,"B2"   ,"társul jár  vmihez/együtt vmivel    vmire"
"/st/snk/r668.mp3"         ,"be/have nothing to do with sb/sth"          ,"B2"   ,"semmi köze hozzá  vmihez/együtt vmivel    vmire"
"/st/snk/r670.mp3"         ,"be/have to do with sth"                     ,"B2"   ,"köze van  vmihez/együtt vmivel    vmire"
"/st/snk/r1420.mp3"        ,"have a part in sth"                         ,"B2"   ,"szerepe van/szerepet játszik  vmihez/együtt vmivel    vmire"
"/st/snk/r1532.mp3"        ,"in connection with sth"                     ,"B2"   ,"kapcsolatban  vmihez/együtt vmivel    vmire"
"/st/snk/r2172.mp3"        ,"play a part in sth"                         ,"B2"   ,"szerepet játszik  vmihez/együtt vmivel    vmire"
"/st/snk/r3027.mp3"        ,"with respect to sth"                        ,"B2"   ,"vonatkozóan  vmihez/együtt vmivel    vmire"
