"AUDIOFILE"              ,"FOREIGNWORD"                     ,"LEVEL","NATIVEWORD"
"/st/snw/behind.mp3"     ,"behind"                          ,"B1"   ,"vki/vmi mögött"
"/st/snw/for.mp3"        ,"for"                             ,"B1"   ,"-ért, -nak, -nek"
"/st/snk/r44.mp3"        ,"Come on!"                        ,"B1"   ,"gyerünk! siess!"
"/st/snk/r1324.mp3"      ,"give in"                         ,"B1"   ,"enged"
"/st/snk/r1477.mp3"      ,"hold up ↔ sb/sth"                ,"B1"   ,"feltart, feltartóztat"
"/st/snk/r1663.mp3"      ,"join in (sth)"                   ,"B1"   ,"részt vesz"
"/st/snk/r169.mp3"       ,"a hand"                          ,"B1"   ,"segítség   vmi"
"/st/snk/r646.mp3"       ,"be welcome to do sth"            ,"B1"   ,"módjában/rendelkezésére áll   vmi"
"/st/snk/r648.mp3"       ,"be willing (to do sth)"          ,"B1"   ,"hajlandó   vmi"
"/st/snk/r1883.mp3"      ,"make sb do sth"                  ,"B1"   ,"kényszerít ; rávesz   vmi"
"/st/snk/r1973.mp3"      ,"not at all"                      ,"B1"   ,"szívesen   vmi"
"/st/snk/r2632.mp3"      ,"take part"                       ,"B1"   ,"részt vesz   vmi"
"/st/snk/r3030.mp3"      ,"with the help of sth"            ,"B1"   ,"segítségével   vmi"
"/st/snk/r117.mp3"       ,"Would you mind...?"              ,"B1"   ,"lenne/legyen szíves; volna olyan kedves; szabadna kérem   vmi"
